timestamp,hour_of_day,day_of_week,is_weekend,holiday_factor,is_holiday,weather_condition,wet_level,dry_level,next_fill_rate_wet,next_fill_rate_dry,avg_fill_rate_last_3h,previous_day_same_time_level
2025-07-15 08:00:00,8,Tuesday,0,0.0,0,rainy,92.78,16.04,1.88,1.21,1.4033333333333327,60.95
2025-07-15 09:00:00,9,Tuesday,0,0.0,0,normal,94.12,17.18,1.34,1.14,1.5666666666666662,62.17
2025-07-15 10:00:00,10,Tuesday,0,0.0,0,normal,95.27,18.24,1.16,1.06,1.4599999999999993,63.85
2025-07-15 11:00:00,11,Tuesday,0,0.0,0,normal,96.79,19.19,1.52,0.95,1.3399999999999992,65.33
2025-07-15 12:00:00,12,Tuesday,0,0.0,0,normal,98.05,20.39,1.26,1.19,1.3133333333333328,66.73
2025-07-15 13:00:00,13,Tuesday,0,0.0,0,hot,99.66,21.39,1.61,1.01,1.463333333333333,68.24
2025-07-15 14:00:00,14,Tuesday,0,0.0,0,rainy,9.0,22.35,1.39,0.96,1.4199999999999993,69.74
2025-07-15 15:00:00,15,Tuesday,0,0.0,0,normal,10.59,23.86,1.59,1.51,1.5299999999999994,71.48
2025-07-15 16:00:00,16,Tuesday,0,0.0,0,normal,11.98,25.1,1.39,1.24,1.456666666666666,72.87
2025-07-15 17:00:00,17,Tuesday,0,0.0,0,normal,13.69,26.47,1.71,1.37,1.5633333333333328,74.24
2025-07-15 18:00:00,18,Tuesday,0,0.0,0,normal,15.18,27.57,1.48,1.1,1.5266666666666662,75.83
2025-07-15 19:00:00,19,Tuesday,0,0.0,0,normal,16.76,28.79,1.59,1.22,1.5933333333333328,77.84
2025-07-15 20:00:00,20,Tuesday,0,0.0,0,normal,17.93,30.21,1.17,1.43,1.4133333333333329,79.33
2025-07-15 21:00:00,21,Tuesday,0,0.0,0,normal,19.44,31.2,1.51,0.99,1.4233333333333327,81.07
2025-07-15 22:00:00,22,Tuesday,0,0.0,0,normal,21.03,32.47,1.59,1.27,1.4233333333333327,82.75
2025-07-15 23:00:00,23,Tuesday,0,0.0,0,normal,22.85,33.85,1.82,1.38,1.6399999999999995,84.26
2025-07-16 00:00:00,0,Wednesday,0,0.0,0,rainy,23.69,34.07,0.84,0.22,1.416666666666666,84.61
2025-07-16 01:00:00,1,Wednesday,0,0.0,0,rainy,24.56,34.79,0.87,0.72,1.176666666666666,85.55
2025-07-16 02:00:00,2,Wednesday,0,0.0,0,rainy,25.45,35.04,0.89,0.25,0.8666666666666661,86.32
2025-07-16 03:00:00,3,Wednesday,0,0.0,0,normal,25.87,35.42,0.42,0.38,0.7266666666666661,87.27
2025-07-16 04:00:00,4,Wednesday,0,0.0,0,hot,26.54,35.73,0.67,0.31,0.6599999999999994,87.97
2025-07-16 05:00:00,5,Wednesday,0,0.0,0,normal,26.96,36.11,0.42,0.38,0.5033333333333326,88.58
2025-07-16 06:00:00,6,Wednesday,0,0.0,0,hot,27.35,36.57,0.4,0.46,0.4966666666666661,89.42
2025-07-16 07:00:00,7,Wednesday,0,0.0,0,hot,28.99,37.68,1.63,1.11,0.8166666666666661,90.9
2025-07-16 08:00:00,8,Wednesday,0,0.0,0,normal,30.09,39.08,1.1,1.4,1.0433333333333328,92.78
2025-07-16 09:00:00,9,Wednesday,0,0.0,0,hot,31.45,40.39,1.36,1.3,1.3633333333333326,94.12
2025-07-16 10:00:00,10,Wednesday,0,0.0,0,normal,33.37,41.4,1.92,1.01,1.4599999999999997,95.27
2025-07-16 11:00:00,11,Wednesday,0,0.0,0,normal,34.52,42.57,1.16,1.16,1.4799999999999993,96.79
2025-07-16 12:00:00,12,Wednesday,0,0.0,0,normal,35.97,43.99,1.44,1.43,1.506666666666666,98.05
2025-07-16 13:00:00,13,Wednesday,0,0.0,0,normal,37.58,45.12,1.61,1.12,1.4033333333333327,99.66
2025-07-16 14:00:00,14,Wednesday,0,0.0,0,normal,39.25,46.08,1.68,0.97,1.576666666666666,9.0
2025-07-16 15:00:00,15,Wednesday,0,0.0,0,hot,41.11,47.24,1.86,1.16,1.7166666666666661,10.59
2025-07-16 16:00:00,16,Wednesday,0,0.0,0,hot,42.76,48.23,1.64,0.99,1.726666666666666,11.98
2025-07-16 17:00:00,17,Wednesday,0,0.0,0,normal,43.79,49.47,1.03,1.24,1.5099999999999996,13.69
2025-07-16 18:00:00,18,Wednesday,0,0.0,0,normal,45.25,50.64,1.46,1.17,1.376666666666666,15.18
2025-07-16 19:00:00,19,Wednesday,0,0.0,0,hot,46.76,51.56,1.52,0.92,1.336666666666666,16.76
2025-07-16 20:00:00,20,Wednesday,0,0.0,0,normal,48.15,52.4,1.39,0.84,1.456666666666666,17.93
2025-07-16 21:00:00,21,Wednesday,0,0.0,0,normal,49.71,53.51,1.57,1.11,1.493333333333333,19.44
2025-07-16 22:00:00,22,Wednesday,0,0.0,0,rainy,51.58,54.68,1.87,1.17,1.6099999999999994,21.03
2025-07-16 23:00:00,23,Wednesday,0,0.0,0,normal,52.88,55.87,1.3,1.19,1.5799999999999994,22.85
2025-07-17 00:00:00,0,Thursday,0,0.0,0,normal,53.6,56.26,0.72,0.39,1.2966666666666662,23.69
2025-07-17 01:00:00,1,Thursday,0,0.0,0,normal,54.13,56.62,0.53,0.36,0.8499999999999993,24.56
2025-07-17 02:00:00,2,Thursday,0,0.0,0,rainy,55.04,57.02,0.91,0.4,0.7199999999999994,25.45
2025-07-17 03:00:00,3,Thursday,0,0.0,0,rainy,55.84,57.46,0.8,0.44,0.7466666666666661,25.87
2025-07-17 04:00:00,4,Thursday,0,0.0,0,hot,56.62,57.92,0.78,0.46,0.8299999999999995,26.54
2025-07-17 05:00:00,5,Thursday,0,0.0,0,rainy,57.57,58.27,0.95,0.35,0.8433333333333327,26.96
2025-07-17 06:00:00,6,Thursday,0,0.0,0,hot,58.27,58.8,0.7,0.53,0.8099999999999995,27.35
2025-07-17 07:00:00,7,Thursday,0,0.0,0,rainy,59.99,59.96,1.72,1.16,1.1233333333333326,28.99
2025-07-17 08:00:00,8,Thursday,0,0.0,0,normal,61.4,61.28,1.41,1.32,1.2766666666666662,30.09
2025-07-17 09:00:00,9,Thursday,0,0.0,0,normal,62.86,62.44,1.47,1.16,1.5333333333333325,31.45
2025-07-17 10:00:00,10,Thursday,0,0.0,0,normal,64.45,63.59,1.58,1.15,1.4866666666666661,33.37
2025-07-17 11:00:00,11,Thursday,0,0.0,0,normal,66.05,64.83,1.61,1.24,1.5533333333333328,34.52
2025-07-17 12:00:00,12,Thursday,0,0.0,0,rainy,67.45,65.75,1.4,0.91,1.5299999999999994,35.97
2025-07-17 13:00:00,13,Thursday,0,0.0,0,normal,69.0,66.67,1.55,0.93,1.5199999999999996,37.58
2025-07-17 14:00:00,14,Thursday,0,0.0,0,normal,70.22,68.15,1.22,1.48,1.3899999999999995,39.25
2025-07-17 15:00:00,15,Thursday,0,0.0,0,normal,71.48,69.14,1.25,0.99,1.3399999999999996,41.11
2025-07-17 16:00:00,16,Thursday,0,0.0,0,hot,73.23,70.49,1.75,1.35,1.406666666666666,42.76
2025-07-17 17:00:00,17,Thursday,0,0.0,0,rainy,75.22,71.68,1.99,1.19,1.6633333333333329,43.79
2025-07-17 18:00:00,18,Thursday,0,0.0,0,hot,76.74,72.8,1.52,1.12,1.7533333333333327,45.25
2025-07-17 19:00:00,19,Thursday,0,0.0,0,rainy,78.65,74.01,1.92,1.21,1.8099999999999994,46.76
2025-07-17 20:00:00,20,Thursday,0,0.0,0,hot,80.08,75.17,1.43,1.16,1.6233333333333329,48.15
2025-07-17 21:00:00,21,Thursday,0,0.0,0,rainy,82.0,76.34,1.92,1.17,1.756666666666666,49.71
2025-07-17 22:00:00,22,Thursday,0,0.0,0,normal,83.47,77.6,1.47,1.25,1.6066666666666662,51.58
2025-07-17 23:00:00,23,Thursday,0,0.0,0,rainy,84.91,78.95,1.45,1.35,1.6133333333333326,52.88
2025-07-18 00:00:00,0,Friday,0,0.0,0,normal,85.55,79.48,0.64,0.53,1.186666666666666,53.6
2025-07-18 01:00:00,1,Friday,0,0.0,0,normal,86.11,79.87,0.56,0.39,0.8833333333333327,54.13
2025-07-18 02:00:00,2,Friday,0,0.0,0,normal,86.48,80.15,0.37,0.27,0.5233333333333328,55.04
2025-07-18 03:00:00,3,Friday,0,0.0,0,rainy,87.5,80.45,1.02,0.3,0.6499999999999995,55.84
2025-07-18 04:00:00,4,Friday,0,0.0,0,hot,88.14,80.84,0.64,0.39,0.6766666666666662,56.62
2025-07-18 05:00:00,5,Friday,0,0.0,0,normal,88.78,81.01,0.64,0.17,0.766666666666666,57.57
2025-07-18 06:00:00,6,Friday,0,0.0,0,normal,89.0,81.63,0.22,0.62,0.4999999999999994,58.27
2025-07-18 07:00:00,7,Friday,0,0.0,0,normal,90.46,83.16,1.46,1.53,0.7733333333333327,59.99
2025-07-18 08:00:00,8,Friday,0,0.0,0,rainy,92.32,84.65,1.86,1.49,1.1799999999999995,61.4
2025-07-18 09:00:00,9,Friday,0,0.0,0,normal,93.97,86.01,1.65,1.36,1.656666666666666,62.86
2025-07-18 10:00:00,10,Friday,0,0.0,0,normal,94.95,87.09,0.99,1.08,1.4999999999999993,64.45
2025-07-18 11:00:00,11,Friday,0,0.0,0,rainy,97.29,88.28,2.33,1.19,1.656666666666666,66.05
2025-07-18 12:00:00,12,Friday,0,0.0,0,rainy,99.47,89.66,2.19,1.38,1.836666666666666,67.45
2025-07-18 13:00:00,13,Friday,0,0.0,0,normal,13.0,90.82,1.4,1.16,1.9733333333333327,69.0
2025-07-18 14:00:00,14,Friday,0,0.0,0,normal,14.47,91.61,1.47,0.79,1.6866666666666659,70.22
2025-07-18 15:00:00,15,Friday,0,0.0,0,normal,15.98,92.65,1.51,1.04,1.459999999999999,71.48
2025-07-18 16:00:00,16,Friday,0,0.0,0,normal,17.35,93.96,1.37,1.31,1.4499999999999993,73.23
2025-07-18 17:00:00,17,Friday,0,0.0,0,normal,18.72,95.05,1.37,1.09,1.416666666666666,75.22
2025-07-18 18:00:00,18,Friday,0,0.0,0,normal,20.38,96.06,1.66,1.0,1.466666666666666,76.74
2025-07-18 19:00:00,19,Friday,0,0.0,0,normal,21.83,97.37,1.46,1.31,1.496666666666666,78.65
2025-07-18 20:00:00,20,Friday,0,0.0,0,hot,23.38,98.87,1.54,1.5,1.5533333333333326,80.08
2025-07-18 21:00:00,21,Friday,0,0.0,0,rainy,25.21,99.96,1.83,1.09,1.6099999999999992,82.0
2025-07-18 22:00:00,22,Friday,0,0.0,0,normal,26.82,14.0,1.61,1.28,1.6599999999999993,83.47
2025-07-18 23:00:00,23,Friday,0,0.0,0,normal,28.65,15.22,1.83,1.22,1.756666666666666,84.91
2025-07-19 00:00:00,0,Saturday,1,0.0,0,rainy,29.54,15.74,0.9,0.52,1.446666666666666,85.55
2025-07-19 01:00:00,1,Saturday,1,0.0,0,normal,30.15,15.93,0.6,0.19,1.1099999999999992,86.11
2025-07-19 02:00:00,2,Saturday,1,0.0,0,normal,30.8,16.16,0.66,0.23,0.7199999999999993,86.48
2025-07-19 03:00:00,3,Saturday,1,0.0,0,normal,31.67,16.54,0.87,0.37,0.7099999999999994,87.5
2025-07-19 04:00:00,4,Saturday,1,0.0,0,rainy,32.26,17.16,0.59,0.62,0.706666666666666,88.14
2025-07-19 05:00:00,5,Saturday,1,0.0,0,normal,32.74,17.47,0.47,0.32,0.6433333333333325,88.78
2025-07-19 06:00:00,6,Saturday,1,0.0,0,normal,33.13,17.66,0.4,0.19,0.4866666666666659,89.0
2025-07-19 07:00:00,7,Saturday,1,0.0,0,normal,35.95,19.44,2.82,1.78,1.2299999999999993,90.46
2025-07-19 08:00:00,8,Saturday,1,0.0,0,normal,38.49,21.55,2.54,2.11,1.9199999999999993,92.32
2025-07-19 09:00:00,9,Saturday,1,0.0,0,normal,40.91,23.41,2.42,1.86,2.5933333333333324,93.97
2025-07-19 10:00:00,10,Saturday,1,0.0,0,normal,43.25,25.31,2.33,1.9,2.4299999999999993,94.95
2025-07-19 11:00:00,11,Saturday,1,0.0,0,normal,45.8,27.52,2.55,2.2,2.4333333333333327,97.29
2025-07-19 12:00:00,12,Saturday,1,0.0,0,hot,48.5,29.34,2.7,1.82,2.526666666666666,99.47
2025-07-19 13:00:00,13,Saturday,1,0.0,0,normal,50.86,31.32,2.36,1.98,2.5366666666666657,13.0
2025-07-19 14:00:00,14,Saturday,1,0.0,0,normal,53.37,33.33,2.51,2.01,2.523333333333332,14.47
2025-07-19 15:00:00,15,Saturday,1,0.0,0,normal,55.77,35.39,2.39,2.06,2.4199999999999995,15.98
2025-07-19 16:00:00,16,Saturday,1,0.0,0,normal,58.11,37.14,2.34,1.75,2.4133333333333327,17.35
2025-07-19 17:00:00,17,Saturday,1,0.0,0,rainy,60.92,39.27,2.81,2.13,2.5133333333333323,18.72
2025-07-19 18:00:00,18,Saturday,1,0.0,0,hot,63.71,41.47,2.8,2.21,2.649999999999999,20.38
2025-07-19 19:00:00,19,Saturday,1,0.0,0,hot,66.18,43.38,2.47,1.9,2.693333333333333,21.83
2025-07-19 20:00:00,20,Saturday,1,0.0,0,normal,68.97,45.52,2.79,2.14,2.686666666666666,23.38
2025-07-19 21:00:00,21,Saturday,1,0.0,0,normal,71.33,47.4,2.36,1.89,2.539999999999999,25.21
2025-07-19 22:00:00,22,Saturday,1,0.0,0,normal,73.74,49.33,2.41,1.93,2.519999999999999,26.82
2025-07-19 23:00:00,23,Saturday,1,0.0,0,normal,76.27,51.27,2.53,1.94,2.4333333333333327,28.65
2025-07-20 00:00:00,0,Sunday,1,0.0,0,hot,76.93,51.82,0.66,0.54,1.866666666666666,29.54
2025-07-20 01:00:00,1,Sunday,1,0.0,0,normal,77.14,52.04,0.21,0.22,1.1333333333333326,30.15
2025-07-20 02:00:00,2,Sunday,1,0.0,0,normal,77.62,52.45,0.49,0.41,0.45333333333333253,30.8
2025-07-20 03:00:00,3,Sunday,1,0.0,0,normal,78.18,53.09,0.56,0.64,0.41999999999999926,31.67
2025-07-20 04:00:00,4,Sunday,1,0.0,0,rainy,79.18,53.5,1.0,0.41,0.6833333333333327,32.26
2025-07-20 05:00:00,5,Sunday,1,0.0,0,hot,79.77,54.13,0.59,0.63,0.7166666666666659,32.74
2025-07-20 06:00:00,6,Sunday,1,0.0,0,normal,80.18,54.38,0.41,0.25,0.666666666666666,33.13
2025-07-20 07:00:00,7,Sunday,1,0.0,0,rainy,83.03,56.41,2.85,2.03,1.2833333333333325,35.95
2025-07-20 08:00:00,8,Sunday,1,0.0,0,normal,85.38,58.56,2.35,2.15,1.8699999999999992,38.49
2025-07-20 09:00:00,9,Sunday,1,0.0,0,normal,87.83,60.65,2.45,2.09,2.5499999999999994,40.91
2025-07-20 10:00:00,10,Sunday,1,0.0,0,normal,90.26,62.75,2.43,2.1,2.4099999999999997,43.25
2025-07-20 11:00:00,11,Sunday,1,0.0,0,normal,93.04,64.73,2.78,1.98,2.553333333333333,45.8
2025-07-20 12:00:00,12,Sunday,1,0.0,0,rainy,95.6,66.78,2.56,2.05,2.5899999999999994,48.5
2025-07-20 13:00:00,13,Sunday,1,0.0,0,rainy,98.5,68.72,2.9,1.94,2.746666666666666,50.86
2025-07-20 14:00:00,14,Sunday,1,0.0,0,normal,6.0,70.69,2.56,1.98,2.6733333333333325,53.37
2025-07-20 15:00:00,15,Sunday,1,0.0,0,hot,8.17,72.87,2.17,2.18,2.5433333333333326,55.77
2025-07-20 16:00:00,16,Sunday,1,0.0,0,rainy,10.98,74.95,2.82,2.07,2.5166666666666657,58.11
2025-07-20 17:00:00,17,Sunday,1,0.0,0,normal,13.4,76.76,2.42,1.81,2.469999999999999,60.92
2025-07-20 18:00:00,18,Sunday,1,0.0,0,rainy,16.15,78.74,2.74,1.98,2.659999999999999,63.71
2025-07-20 19:00:00,19,Sunday,1,0.0,0,normal,18.82,80.65,2.68,1.91,2.613333333333333,66.18
2025-07-20 20:00:00,20,Sunday,1,0.0,0,normal,21.19,82.61,2.37,1.96,2.5966666666666662,68.97
2025-07-20 21:00:00,21,Sunday,1,0.0,0,normal,23.9,84.49,2.71,1.88,2.586666666666666,71.33
2025-07-20 22:00:00,22,Sunday,1,0.0,0,normal,26.47,86.37,2.57,1.88,2.5499999999999994,73.74
2025-07-20 23:00:00,23,Sunday,1,0.0,0,rainy,29.05,88.67,2.58,2.3,2.619999999999999,76.27
2025-07-21 00:00:00,0,Monday,0,0.0,0,rainy,30.01,89.16,0.96,0.49,2.0366666666666657,76.93
2025-07-21 01:00:00,1,Monday,0,0.0,0,normal,30.41,89.55,0.4,0.39,1.3133333333333326,77.14
2025-07-21 02:00:00,2,Monday,0,0.0,0,rainy,31.14,89.94,0.73,0.39,0.6966666666666659,77.62
2025-07-21 03:00:00,3,Monday,0,0.0,0,normal,31.4,90.24,0.26,0.3,0.46333333333333265,78.18
2025-07-21 04:00:00,4,Monday,0,0.0,0,normal,31.82,90.77,0.42,0.54,0.46999999999999925,79.18
2025-07-21 05:00:00,5,Monday,0,0.0,0,normal,32.54,90.99,0.72,0.22,0.4666666666666659,79.77
2025-07-21 06:00:00,6,Monday,0,0.0,0,normal,32.63,91.14,0.09,0.15,0.40999999999999925,80.18
2025-07-21 07:00:00,7,Monday,0,0.0,0,normal,34.07,92.33,1.44,1.19,0.7499999999999992,83.03
2025-07-21 08:00:00,8,Monday,0,0.0,0,hot,35.77,93.63,1.71,1.3,1.0799999999999992,85.38
2025-07-21 09:00:00,9,Monday,0,0.0,0,normal,37.07,94.8,1.3,1.17,1.4833333333333325,87.83
2025-07-21 10:00:00,10,Monday,0,0.0,0,hot,38.76,96.12,1.69,1.33,1.5666666666666658,90.26
2025-07-21 11:00:00,11,Monday,0,0.0,0,normal,40.15,97.22,1.38,1.1,1.4566666666666659,93.04
2025-07-21 12:00:00,12,Monday,0,0.0,0,rainy,41.97,98.24,1.82,1.02,1.6299999999999992,95.6
2025-07-21 13:00:00,13,Monday,0,0.0,0,normal,43.42,99.47,1.46,1.23,1.5533333333333326,98.5
2025-07-21 14:00:00,14,Monday,0,0.0,0,normal,45.03,14.0,1.61,1.3,1.6299999999999992,6.0
2025-07-21 15:00:00,15,Monday,0,0.0,0,normal,46.95,15.38,1.92,1.38,1.6633333333333324,8.17
2025-07-21 16:00:00,16,Monday,0,0.0,0,hot,48.23,16.86,1.28,1.48,1.6033333333333326,10.98
2025-07-21 17:00:00,17,Monday,0,0.0,0,rainy,50.24,17.87,2.0,1.01,1.7333333333333325,13.4
2025-07-21 18:00:00,18,Monday,0,0.0,0,normal,51.47,19.07,1.23,1.2,1.5033333333333327,16.15
2025-07-21 19:00:00,19,Monday,0,0.0,0,normal,52.72,20.12,1.25,1.05,1.4933333333333325,18.82
2025-07-21 20:00:00,20,Monday,0,0.0,0,rainy,54.4,21.42,1.67,1.3,1.3833333333333326,21.19
2025-07-21 21:00:00,21,Monday,0,0.0,0,normal,55.88,22.4,1.48,0.98,1.466666666666666,23.9
2025-07-21 22:00:00,22,Monday,0,0.0,0,normal,57.34,23.48,1.46,1.08,1.536666666666666,26.47
2025-07-21 23:00:00,23,Monday,0,0.0,0,normal,58.73,24.56,1.39,1.08,1.4433333333333327,29.05
2025-07-22 00:00:00,0,Tuesday,0,0.0,0,hot,59.13,24.96,0.4,0.4,1.0833333333333324,30.01
2025-07-22 01:00:00,1,Tuesday,0,0.0,0,normal,59.92,25.62,0.79,0.65,0.8599999999999993,30.41
2025-07-22 02:00:00,2,Tuesday,0,0.0,0,rainy,60.55,25.97,0.63,0.36,0.6066666666666659,31.14
2025-07-22 03:00:00,3,Tuesday,0,0.0,0,normal,61.22,26.54,0.67,0.56,0.6966666666666659,31.4
2025-07-22 04:00:00,4,Tuesday,0,0.0,0,normal,61.83,27.05,0.61,0.51,0.6366666666666659,31.82
2025-07-22 05:00:00,5,Tuesday,0,0.0,0,normal,62.11,27.6,0.28,0.55,0.5199999999999992,32.54
2025-07-22 06:00:00,6,Tuesday,0,0.0,0,normal,62.37,27.97,0.26,0.37,0.3833333333333326,32.63
2025-07-22 07:00:00,7,Tuesday,0,0.0,0,rainy,64.19,29.12,1.82,1.14,0.7866666666666661,34.07
2025-07-22 08:00:00,8,Tuesday,0,0.0,0,normal,65.58,30.66,1.39,1.55,1.156666666666666,35.77
2025-07-22 09:00:00,9,Tuesday,0,0.0,0,normal,67.19,31.96,1.61,1.29,1.6066666666666662,37.07
2025-07-22 10:00:00,10,Tuesday,0,0.0,0,normal,68.73,33.36,1.54,1.41,1.5133333333333325,38.76
2025-07-22 11:00:00,11,Tuesday,0,0.0,0,normal,70.16,34.44,1.44,1.07,1.5299999999999994,40.15
2025-07-22 12:00:00,12,Tuesday,0,0.0,0,normal,71.55,35.74,1.38,1.3,1.4533333333333325,41.97
2025-07-22 13:00:00,13,Tuesday,0,0.0,0,normal,73.35,36.87,1.8,1.13,1.5399999999999991,43.42
2025-07-22 14:00:00,14,Tuesday,0,0.0,0,normal,75.02,38.01,1.67,1.14,1.616666666666666,45.03
2025-07-22 15:00:00,15,Tuesday,0,0.0,0,normal,76.63,39.29,1.61,1.28,1.6933333333333327,46.95
2025-07-22 16:00:00,16,Tuesday,0,0.0,0,normal,78.18,40.68,1.55,1.39,1.6099999999999994,48.23
2025-07-22 17:00:00,17,Tuesday,0,0.0,0,normal,79.49,41.96,1.31,1.28,1.4899999999999993,50.24
2025-07-22 18:00:00,18,Tuesday,0,0.0,0,rainy,81.18,42.93,1.69,0.97,1.516666666666666,51.47
2025-07-22 19:00:00,19,Tuesday,0,0.0,0,normal,82.99,44.2,1.8,1.27,1.5999999999999994,52.72
2025-07-22 20:00:00,20,Tuesday,0,0.0,0,rainy,84.83,45.48,1.85,1.27,1.7799999999999994,54.4
2025-07-22 21:00:00,21,Tuesday,0,0.0,0,normal,86.34,46.75,1.51,1.28,1.7199999999999995,55.88
2025-07-22 22:00:00,22,Tuesday,0,0.0,0,normal,88.21,48.04,1.87,1.28,1.743333333333333,57.34
2025-07-22 23:00:00,23,Tuesday,0,0.0,0,normal,89.85,49.16,1.65,1.12,1.6766666666666659,58.73
2025-07-23 00:00:00,0,Wednesday,0,0.0,0,normal,90.69,49.58,0.84,0.42,1.4533333333333325,59.13
2025-07-23 01:00:00,1,Wednesday,0,0.0,0,normal,91.03,50.11,0.34,0.53,0.9433333333333326,59.92
2025-07-23 02:00:00,2,Wednesday,0,0.0,0,normal,91.74,50.92,0.71,0.81,0.6299999999999993,60.55
2025-07-23 03:00:00,3,Wednesday,0,0.0,0,rainy,92.63,51.36,0.89,0.44,0.6466666666666661,61.22
2025-07-23 04:00:00,4,Wednesday,0,0.0,0,normal,93.02,51.75,0.39,0.4,0.6633333333333327,61.83
2025-07-23 05:00:00,5,Wednesday,0,0.0,0,hot,93.82,52.41,0.8,0.66,0.6933333333333328,62.11
2025-07-23 06:00:00,6,Wednesday,0,0.0,0,normal,94.33,52.89,0.51,0.48,0.566666666666666,62.37
2025-07-23 07:00:00,7,Wednesday,0,0.0,0,hot,95.84,54.08,1.51,1.19,0.9399999999999994,64.19
2025-07-23 08:00:00,8,Wednesday,0,0.0,0,normal,97.29,55.39,1.45,1.31,1.156666666666666,65.58
2025-07-23 09:00:00,9,Wednesday,0,0.0,0,normal,98.81,56.38,1.52,0.98,1.4933333333333325,67.19
2025-07-23 10:00:00,10,Wednesday,0,0.0,0,normal,16.0,57.81,1.66,1.43,1.5433333333333328,68.73
2025-07-23 11:00:00,11,Wednesday,0,0.0,0,rainy,17.48,58.86,1.48,1.05,1.5533333333333328,70.16
2025-07-23 12:00:00,12,Wednesday,0,0.0,0,hot,18.93,60.1,1.45,1.23,1.5299999999999994,71.55
2025-07-23 13:00:00,13,Wednesday,0,0.0,0,normal,20.01,61.16,1.08,1.06,1.336666666666666,73.35
2025-07-23 14:00:00,14,Wednesday,0,0.0,0,rainy,21.56,62.37,1.54,1.21,1.3566666666666662,75.02
2025-07-23 15:00:00,15,Wednesday,0,0.0,0,normal,22.97,63.56,1.41,1.2,1.3433333333333326,76.63
2025-07-23 16:00:00,16,Wednesday,0,0.0,0,hot,24.5,64.78,1.53,1.21,1.4933333333333325,78.18
2025-07-23 17:00:00,17,Wednesday,0,0.0,0,normal,25.88,65.97,1.37,1.19,1.4366666666666659,79.49
2025-07-23 18:00:00,18,Wednesday,0,0.0,0,normal,27.26,67.1,1.38,1.13,1.4266666666666659,81.18
2025-07-23 19:00:00,19,Wednesday,0,0.0,0,normal,28.76,68.41,1.5,1.31,1.416666666666666,82.99
2025-07-23 20:00:00,20,Wednesday,0,0.0,0,normal,30.47,69.51,1.71,1.1,1.5299999999999994,84.83
2025-07-23 21:00:00,21,Wednesday,0,0.0,0,hot,32.15,70.69,1.67,1.18,1.626666666666666,86.34
2025-07-23 22:00:00,22,Wednesday,0,0.0,0,normal,33.74,71.89,1.59,1.19,1.656666666666666,88.21
2025-07-23 23:00:00,23,Wednesday,0,0.0,0,hot,35.26,73.09,1.52,1.2,1.5933333333333326,89.85
2025-07-24 00:00:00,0,Thursday,0,0.0,0,normal,35.62,73.66,0.36,0.57,1.156666666666666,90.69
2025-07-24 01:00:00,1,Thursday,0,0.0,0,hot,36.49,74.09,0.87,0.44,0.9166666666666661,91.03
2025-07-24 02:00:00,2,Thursday,0,0.0,0,hot,37.14,74.26,0.65,0.16,0.626666666666666,91.74
2025-07-24 03:00:00,3,Thursday,0,0.0,0,rainy,37.97,74.78,0.83,0.52,0.7833333333333327,92.63
2025-07-24 04:00:00,4,Thursday,0,0.0,0,rainy,38.61,75.18,0.63,0.39,0.7033333333333327,93.02
2025-07-24 05:00:00,5,Thursday,0,0.0,0,hot,38.98,75.59,0.38,0.41,0.6133333333333327,93.82
2025-07-24 06:00:00,6,Thursday,0,0.0,0,normal,39.61,76.16,0.63,0.58,0.546666666666666,94.33
2025-07-24 07:00:00,7,Thursday,0,0.0,0,rainy,41.41,77.43,1.8,1.27,0.9366666666666661,95.84
2025-07-24 08:00:00,8,Thursday,0,0.0,0,normal,42.88,78.69,1.47,1.26,1.2999999999999992,97.29
2025-07-24 09:00:00,9,Thursday,0,0.0,0,normal,44.61,79.79,1.73,1.1,1.666666666666666,98.81
2025-07-24 10:00:00,10,Thursday,0,0.0,0,rainy,46.15,81.0,1.54,1.21,1.5799999999999994,16.0
2025-07-24 11:00:00,11,Thursday,0,0.0,0,hot,47.67,82.34,1.52,1.34,1.596666666666666,17.48
2025-07-24 12:00:00,12,Thursday,0,0.0,0,normal,48.94,83.65,1.27,1.31,1.4433333333333327,18.93
2025-07-24 13:00:00,13,Thursday,0,0.0,0,normal,50.46,84.84,1.52,1.19,1.4366666666666659,20.01
2025-07-24 14:00:00,14,Thursday,0,0.0,0,normal,52.08,86.18,1.62,1.34,1.4699999999999995,21.56
2025-07-24 15:00:00,15,Thursday,0,0.0,0,rainy,53.83,87.45,1.75,1.27,1.6299999999999992,22.97
2025-07-24 16:00:00,16,Thursday,0,0.0,0,normal,55.41,88.49,1.58,1.05,1.6499999999999995,24.5
2025-07-24 17:00:00,17,Thursday,0,0.0,0,normal,56.64,89.84,1.23,1.35,1.5199999999999996,25.88
2025-07-24 18:00:00,18,Thursday,0,0.0,0,normal,58.23,91.24,1.58,1.4,1.463333333333333,27.26
2025-07-24 19:00:00,19,Thursday,0,0.0,0,normal,59.8,92.46,1.58,1.22,1.463333333333333,28.76
2025-07-24 20:00:00,20,Thursday,0,0.0,0,normal,61.43,93.56,1.63,1.1,1.596666666666666,30.47
2025-07-24 21:00:00,21,Thursday,0,0.0,0,normal,63.08,94.97,1.65,1.41,1.6199999999999992,32.15
2025-07-24 22:00:00,22,Thursday,0,0.0,0,rainy,65.16,96.07,2.08,1.11,1.786666666666666,33.74
